game_pk,game_date,season,home_team,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
745401,2024-06-20,2024,SD,MIL,2024-06-20 18:40:00,18.0,7,6,13,5,18,12,19,350,84.2,3,54,0.0556,0.2632,65.3,18.5,80.7,1007.4,0.0,14.5,9.0,304.7,NW,-8.25,-11.83,-3.67
745164,2024-06-20,2024,STL,SF,2024-06-20 18:15:00,18.0,6,5,11,2,19,6,18,288,87.0,1,47,0.0213,0.1111,84.9,29.4,50.7,1005.2,0.0,7.8,4.8,167.4,S,4.18,6.18,1.67
744841,2024-06-20,2024,WSH,AZ,2024-06-20 13:05:00,13.0,2,5,7,3,16,2,16,251,79.6,3,54,0.0556,0.1875,89.7,32.1,39.7,1023.4,0.0,3.9,2.4,183.0,S,3.68,3.9,3.01
745649,2024-06-21,2024,ATH,MIN,2024-06-21 18:40:00,18.0,6,5,11,3,11,6,19,265,86.3,6,58,0.1034,0.1579,58.9,14.9,81.0,1008.4,0.0,8.4,5.2,226.7,SW,8.4,7.81,7.97
746861,2024-06-21,2024,CHC,NYM,2024-06-21 13:20:00,13.0,1,11,12,3,24,9,20,350,81.2,7,48,0.1458,0.15,81.1,27.3,76.0,997.8,0.0,19.0,11.8,91.3,E,-13.12,-7.63,-17.03
746698,2024-06-21,2024,CIN,BOS,2024-06-21 19:10:00,19.0,5,2,7,5,22,5,13,266,81.6,4,42,0.0952,0.3846,86.2,30.1,55.3,1000.8,0.0,5.5,3.4,310.3,NW,5.21,4.32,5.46
746624,2024-06-21,2024,CLE,TOR,2024-06-21 19:10:00,19.0,7,1,8,1,17,7,11,293,80.7,1,44,0.0227,0.0909,78.3,25.7,82.7,995.5,0.0,8.6,5.3,91.3,E,0.19,3.11,-2.75
746540,2024-06-21,2024,COL,WSH,2024-06-21 18:40:00,18.0,5,11,16,5,16,5,30,319,84.0,4,65,0.0615,0.1667,82.2,27.9,23.0,844.0,0.0,10.5,6.5,229.1,SW,6.85,3.73,9.14
746460,2024-06-21,2024,DET,CWS,2024-06-21 18:40:00,18.0,2,1,3,2,12,3,11,247,84.9,3,48,0.0625,0.1818,77.9,25.5,82.3,996.9,2.0,6.9,4.3,35.0,NE,3.69,1.49,5.45
746375,2024-06-21,2024,HOU,BAL,2024-06-21 19:10:00,19.0,14,11,25,5,17,6,32,356,83.1,6,66,0.0909,0.1562,81.3,27.4,81.0,1014.6,0.0,9.3,5.8,122.7,SE,7.63,8.99,5.36
746131,2024-06-21,2024,LAD,LAA,2024-06-21 19:10:00,19.0,2,3,5,1,16,4,9,276,81.5,1,51,0.0196,0.1111,67.5,19.7,61.7,987.9,0.0,7.0,4.3,198.6,S,6.98,6.73,6.4
746052,2024-06-21,2024,MIA,SEA,2024-06-21 19:10:00,19.0,3,2,5,2,17,2,13,263,84.8,8,50,0.16,0.1538,79.8,26.6,86.7,1017.7,4.7,13.5,8.4,113.7,SE,-13.46,-12.56,-12.75
745729,2024-06-21,2024,NYY,ATL,2024-06-21 19:05:00,19.0,1,8,9,3,21,8,17,324,84.6,5,47,0.1064,0.1765,78.7,26.0,71.3,1018.0,0.0,13.5,8.4,98.3,E,-11.56,-8.51,-13.23
745562,2024-06-21,2024,PHI,AZ,2024-06-21 18:40:00,18.0,4,5,9,5,12,8,16,295,86.0,5,55,0.0909,0.3125,88.8,31.5,43.3,1017.6,0.0,13.7,8.5,200.3,S,13.69,13.04,12.68
745483,2024-06-21,2024,PIT,TB,2024-06-21 18:40:00,18.0,3,10,13,4,10,5,22,307,83.3,6,63,0.0952,0.1818,83.7,28.7,58.3,992.7,0.1,7.8,4.9,329.1,NW,6.29,4.31,7.51
745403,2024-06-21,2024,SD,MIL,2024-06-21 18:40:00,18.0,9,5,14,2,17,7,26,330,81.3,2,58,0.0345,0.0769,66.6,19.2,76.0,1006.7,0.0,8.2,5.1,281.3,W,-1.62,-4.28,1.24
745006,2024-06-21,2024,TEX,KC,2024-06-21 19:05:00,19.0,6,2,8,1,18,7,15,291,84.7,4,45,0.0889,0.0667,85.9,29.9,54.0,997.3,0.0,9.7,6.0,142.3,SE,-2.54,0.82,-5.59
745644,2024-06-22,2024,ATH,MIN,2024-06-22 13:07:00,13.0,2,10,12,3,19,4,20,287,81.3,4,53,0.0755,0.15,79.8,26.6,40.0,1008.5,0.0,11.2,7.0,275.3,W,7.17,3.78,9.7
746863,2024-06-22,2024,CHC,NYM,2024-06-22 13:20:00,13.0,8,1,9,2,22,5,16,272,82.3,4,45,0.0889,0.125,91.8,33.2,38.7,988.3,0.0,33.5,20.8,234.0,SW,33.09,29.3,32.88
746700,2024-06-22,2024,CIN,BOS,2024-06-22 16:10:00,16.0,3,4,7,3,14,2,20,296,81.4,3,58,0.0517,0.15,91.6,33.1,39.3,994.6,0.4,15.3,9.5,233.0,SW,7.78,11.83,2.79
746622,2024-06-22,2024,CLE,TOR,2024-06-22 16:10:00,16.0,6,3,9,7,15,5,12,259,83.7,3,45,0.0667,0.5833,82.4,28.0,72.3,988.0,0.1,5.9,3.7,32.7,NE,-4.99,-3.6,-5.79
746541,2024-06-22,2024,COL,WSH,2024-06-22 19:10:00,19.0,8,7,15,5,18,7,23,293,82.4,3,52,0.0577,0.2174,73.6,23.1,39.7,847.2,0.0,9.6,6.0,244.6,SW,4.12,0.91,6.84
746459,2024-06-22,2024,DET,CWS,2024-06-22 13:10:00,13.0,1,5,6,1,18,6,17,326,80.1,3,52,0.0577,0.0588,90.7,32.6,40.3,990.3,0.3,23.8,14.8,228.3,SW,-7.82,0.35,-15.05
746376,2024-06-22,2024,HOU,BAL,2024-06-22 15:10:00,15.0,5,1,6,4,12,3,10,232,83.6,5,48,0.1042,0.4,87.9,31.1,58.3,1011.8,0.0,19.9,12.4,130.3,SE,17.74,19.78,13.55
746132,2024-06-22,2024,LAD,LAA,2024-06-22 19:10:00,19.0,7,2,9,3,19,4,12,248,81.0,7,44,0.1591,0.25,69.8,21.0,66.7,991.5,0.0,7.9,4.9,224.7,SW,7.32,5.86,7.89
746048,2024-06-22,2024,MIA,SEA,2024-06-22 16:10:00,16.0,0,9,9,1,17,1,19,261,83.1,4,56,0.0714,0.0526,79.9,26.6,84.3,1015.9,0.1,13.9,8.6,111.1,E,-13.9,-13.18,-12.94
745731,2024-06-22,2024,NYY,ATL,2024-06-22 19:15:00,19.0,8,3,11,4,15,10,13,286,84.6,4,46,0.087,0.3077,77.9,25.5,79.7,1012.9,0.0,10.2,6.4,132.3,SE,-4.36,-0.93,-7.27
745564,2024-06-22,2024,PHI,AZ,2024-06-22 16:05:00,16.0,12,1,13,4,11,5,16,260,82.5,4,55,0.0727,0.25,96.3,35.7,34.0,1011.4,0.0,14.5,9.0,224.0,SW,13.46,10.83,14.46
745486,2024-06-22,2024,PIT,TB,2024-06-22 16:05:00,16.0,4,3,7,1,18,6,10,239,85.1,2,42,0.0476,0.1,93.0,33.9,37.0,985.8,0.0,12.0,7.5,238.3,SW,7.03,9.93,3.27
745402,2024-06-22,2024,SD,MIL,2024-06-22 16:15:00,16.0,6,4,10,4,11,5,20,293,81.4,3,54,0.0556,0.2,73.3,22.9,64.0,1008.9,0.0,13.5,8.4,275.3,W,-1.26,-5.79,3.43
745163,2024-06-22,2024,STL,SF,2024-06-22 13:15:00,13.0,9,4,13,4,13,5,24,286,82.8,7,59,0.1186,0.1667,94.5,34.7,35.0,995.4,0.0,18.5,11.5,226.0,SW,18.5,17.27,17.49
744997,2024-06-22,2024,TEX,KC,2024-06-22 15:05:00,15.0,6,0,6,2,16,3,10,247,81.2,3,46,0.0652,0.2,93.7,34.3,41.0,994.0,0.0,14.3,8.9,195.7,S,8.84,12.15,4.46
745648,2024-06-23,2024,ATH,MIN,2024-06-23 13:07:00,13.0,0,3,3,1,22,3,9,237,82.2,3,38,0.0789,0.1111,71.6,22.0,54.0,1011.4,0.0,11.6,7.2,256.7,W,9.84,7.17,11.33
746862,2024-06-23,2024,CHC,NYM,2024-06-23 18:10:00,18.0,2,5,7,4,19,4,16,324,82.8,6,48,0.125,0.25,70.8,21.5,83.7,989.3,0.0,5.0,3.1,116.5,SE,-1.59,0.13,-3.13
746699,2024-06-23,2024,CIN,BOS,2024-06-23 13:40:00,13.0,4,7,11,2,17,4,20,304,81.5,6,57,0.1053,0.1,85.9,29.9,61.7,989.2,0.3,20.7,12.9,255.7,W,16.57,19.81,11.32
746621,2024-06-23,2024,CLE,TOR,2024-06-23 13:40:00,13.0,6,5,11,5,14,10,22,329,84.7,6,57,0.1053,0.2273,73.4,23.0,80.0,980.6,0.7,24.7,15.3,269.3,W,0.29,-8.16,8.71
746536,2024-06-23,2024,COL,WSH,2024-06-23 13:10:00,13.0,1,2,3,1,20,4,9,252,79.9,2,42,0.0476,0.1111,93.5,34.2,12.3,847.7,0.0,7.1,4.4,102.4,E,1.52,3.79,-0.93
746457,2024-06-23,2024,DET,CWS,2024-06-23 13:40:00,13.0,11,2,13,4,18,3,22,340,82.9,4,54,0.0741,0.1818,82.3,27.9,53.7,981.7,0.0,29.9,18.6,292.7,NW,21.23,27.17,12.73
746373,2024-06-23,2024,HOU,BAL,2024-06-23 13:10:00,13.0,8,1,9,2,13,5,22,261,81.8,1,59,0.0169,0.0909,88.9,31.6,64.7,1010.6,0.9,14.4,9.0,129.7,SE,12.76,14.3,9.69
746051,2024-06-23,2024,MIA,SEA,2024-06-23 13:40:00,13.0,6,4,10,3,17,8,14,268,80.2,4,46,0.087,0.2143,83.8,28.8,70.7,1015.4,0.0,15.1,9.4,118.3,SE,-14.99,-13.56,-14.61
745727,2024-06-23,2024,NYY,ATL,2024-06-23 13:35:00,13.0,1,3,4,1,21,0,13,263,85.3,1,44,0.0227,0.0769,94.6,34.8,40.0,1002.5,0.1,21.7,13.5,208.4,SW,16.86,20.53,11.15
745566,2024-06-23,2024,PHI,AZ,2024-06-23 11:35:00,11.0,4,1,5,0,12,2,17,258,80.1,0,54,0.0,0.0,95.8,35.4,36.3,1005.6,0.0,24.3,15.1,233.3,SW,20.84,15.33,23.83
